sim,type,true_ate,run,j,n,d
1709,gn,-0.4,209,4,500,ls
1709,hybrid_gn,-0.4,209,4,500,ls
1709,none,-0.4,209,4,500,ls
1709,shrunk,-0.4,209,4,500,ls
1710,raw,-0.4,210,4,500,ls
1710,raw,-0.4,210,4,500,ls
1710,raw,-0.4,210,4,500,ls
1710,raw,-0.4,210,4,500,ls
1710,old,-0.4,210,4,500,ls
1710,boot,-0.4,210,4,500,ls
1710,all_boot,-0.4,210,4,500,ls
1710,null,-0.4,210,4,500,ls
1710,gn,-0.4,210,4,500,ls
1710,hybrid_gn,-0.4,210,4,500,ls
1710,none,-0.4,210,4,500,ls
1710,shrunk,-0.4,210,4,500,ls
1711,raw,-0.4,211,4,500,ls
1711,raw,-0.4,211,4,500,ls
1711,raw,-0.4,211,4,500,ls
1711,raw,-0.4,211,4,500,ls
1711,old,-0.4,211,4,500,ls
1711,boot,-0.4,211,4,500,ls
1711,all_boot,-0.4,211,4,500,ls
1711,null,-0.4,211,4,500,ls
1711,gn,-0.4,211,4,500,ls
1711,hybrid_gn,-0.4,211,4,500,ls
1711,none,-0.4,211,4,500,ls
1711,shrunk,-0.4,211,4,500,ls
1712,raw,-0.4,212,4,500,ls
1712,raw,-0.4,212,4,500,ls
1712,raw,-0.4,212,4,500,ls
1712,raw,-0.4,212,4,500,ls
1712,old,-0.4,212,4,500,ls
1712,boot,-0.4,212,4,500,ls
1712,all_boot,-0.4,212,4,500,ls
1712,null,-0.4,212,4,500,ls
1712,gn,-0.4,212,4,500,ls
1712,hybrid_gn,-0.4,212,4,500,ls
1712,none,-0.4,212,4,500,ls
1712,shrunk,-0.4,212,4,500,ls
1713,raw,-0.4,213,4,500,ls
1713,raw,-0.4,213,4,500,ls
1713,raw,-0.4,213,4,500,ls
1713,raw,-0.4,213,4,500,ls
1713,old,-0.4,213,4,500,ls
1713,boot,-0.4,213,4,500,ls
1713,all_boot,-0.4,213,4,500,ls
1713,null,-0.4,213,4,500,ls
1713,gn,-0.4,213,4,500,ls
1713,hybrid_gn,-0.4,213,4,500,ls
1713,none,-0.4,213,4,500,ls
1713,shrunk,-0.4,213,4,500,ls
1714,raw,-0.4,214,4,500,ls
1714,raw,-0.4,214,4,500,ls
1714,raw,-0.4,214,4,500,ls
1714,raw,-0.4,214,4,500,ls
1714,old,-0.4,214,4,500,ls
1714,boot,-0.4,214,4,500,ls
1714,all_boot,-0.4,214,4,500,ls
1714,null,-0.4,214,4,500,ls
1714,gn,-0.4,214,4,500,ls
1714,hybrid_gn,-0.4,214,4,500,ls
1714,none,-0.4,214,4,500,ls
1714,shrunk,-0.4,214,4,500,ls
1715,raw,-0.4,215,4,500,ls
1715,raw,-0.4,215,4,500,ls
1715,raw,-0.4,215,4,500,ls
1715,raw,-0.4,215,4,500,ls
1715,old,-0.4,215,4,500,ls
1715,boot,-0.4,215,4,500,ls
1715,all_boot,-0.4,215,4,500,ls
1715,null,-0.4,215,4,500,ls
1715,gn,-0.4,215,4,500,ls
1715,hybrid_gn,-0.4,215,4,500,ls
1715,none,-0.4,215,4,500,ls
1715,shrunk,-0.4,215,4,500,ls
1716,raw,-0.4,216,4,500,ls
1716,raw,-0.4,216,4,500,ls
1716,raw,-0.4,216,4,500,ls
1716,raw,-0.4,216,4,500,ls
1716,old,-0.4,216,4,500,ls
1716,boot,-0.4,216,4,500,ls
1716,all_boot,-0.4,216,4,500,ls
1716,null,-0.4,216,4,500,ls
1716,gn,-0.4,216,4,500,ls
1716,hybrid_gn,-0.4,216,4,500,ls
1716,none,-0.4,216,4,500,ls
1716,shrunk,-0.4,216,4,500,ls
1717,raw,-0.4,217,4,500,ls
1717,raw,-0.4,217,4,500,ls
1717,raw,-0.4,217,4,500,ls
1717,raw,-0.4,217,4,500,ls
1717,old,-0.4,217,4,500,ls
1717,boot,-0.4,217,4,500,ls
1717,all_boot,-0.4,217,4,500,ls
1717,null,-0.4,217,4,500,ls
1717,gn,-0.4,217,4,500,ls
1717,hybrid_gn,-0.4,217,4,500,ls
1717,none,-0.4,217,4,500,ls
1717,shrunk,-0.4,217,4,500,ls
1718,raw,-0.4,218,4,500,ls
1718,raw,-0.4,218,4,500,ls
1718,raw,-0.4,218,4,500,ls
1718,raw,-0.4,218,4,500,ls
1718,old,-0.4,218,4,500,ls
1718,boot,-0.4,218,4,500,ls
1718,all_boot,-0.4,218,4,500,ls
1718,null,-0.4,218,4,500,ls
1718,gn,-0.4,218,4,500,ls
1718,hybrid_gn,-0.4,218,4,500,ls
1718,none,-0.4,218,4,500,ls
1718,shrunk,-0.4,218,4,500,ls
1719,raw,-0.4,219,4,500,ls
1719,raw,-0.4,219,4,500,ls
1719,raw,-0.4,219,4,500,ls
1719,raw,-0.4,219,4,500,ls
1719,old,-0.4,219,4,500,ls
1719,boot,-0.4,219,4,500,ls
1719,all_boot,-0.4,219,4,500,ls
1719,null,-0.4,219,4,500,ls
1719,gn,-0.4,219,4,500,ls
1719,hybrid_gn,-0.4,219,4,500,ls
1719,none,-0.4,219,4,500,ls
1719,shrunk,-0.4,219,4,500,ls
1720,raw,-0.4,220,4,500,ls
1720,raw,-0.4,220,4,500,ls
1720,raw,-0.4,220,4,500,ls
1720,raw,-0.4,220,4,500,ls
1720,old,-0.4,220,4,500,ls
1720,boot,-0.4,220,4,500,ls
1720,all_boot,-0.4,220,4,500,ls
1720,null,-0.4,220,4,500,ls
1720,gn,-0.4,220,4,500,ls
1720,hybrid_gn,-0.4,220,4,500,ls
1720,none,-0.4,220,4,500,ls
1720,shrunk,-0.4,220,4,500,ls
1721,raw,-0.4,221,4,500,ls
1721,raw,-0.4,221,4,500,ls
1721,raw,-0.4,221,4,500,ls
1721,raw,-0.4,221,4,500,ls
1721,old,-0.4,221,4,500,ls
1721,boot,-0.4,221,4,500,ls
1721,all_boot,-0.4,221,4,500,ls
1721,null,-0.4,221,4,500,ls
1721,gn,-0.4,221,4,500,ls
1721,hybrid_gn,-0.4,221,4,500,ls
1721,none,-0.4,221,4,500,ls
1721,shrunk,-0.4,221,4,500,ls
1722,raw,-0.4,222,4,500,ls
1722,raw,-0.4,222,4,500,ls
1722,raw,-0.4,222,4,500,ls
1722,raw,-0.4,222,4,500,ls
1722,old,-0.4,222,4,500,ls
1722,boot,-0.4,222,4,500,ls
1722,all_boot,-0.4,222,4,500,ls
1722,null,-0.4,222,4,500,ls
1722,gn,-0.4,222,4,500,ls
1722,hybrid_gn,-0.4,222,4,500,ls
1722,none,-0.4,222,4,500,ls
1722,shrunk,-0.4,222,4,500,ls
1723,raw,-0.4,223,4,500,ls
1723,raw,-0.4,223,4,500,ls
1723,raw,-0.4,223,4,500,ls
1723,raw,-0.4,223,4,500,ls
1723,old,-0.4,223,4,500,ls
1723,boot,-0.4,223,4,500,ls
1723,all_boot,-0.4,223,4,500,ls
1723,null,-0.4,223,4,500,ls
1723,gn,-0.4,223,4,500,ls
1723,hybrid_gn,-0.4,223,4,500,ls
1723,none,-0.4,223,4,500,ls
1723,shrunk,-0.4,223,4,500,ls
1724,raw,-0.4,224,4,500,ls
1724,raw,-0.4,224,4,500,ls
1724,raw,-0.4,224,4,500,ls
1724,raw,-0.4,224,4,500,ls
1724,old,-0.4,224,4,500,ls
1724,boot,-0.4,224,4,500,ls
1724,all_boot,-0.4,224,4,500,ls
1724,null,-0.4,224,4,500,ls
1724,gn,-0.4,224,4,500,ls
1724,hybrid_gn,-0.4,224,4,500,ls
1724,none,-0.4,224,4,500,ls
1724,shrunk,-0.4,224,4,500,ls
1725,raw,-0.4,225,4,500,ls
1725,raw,-0.4,225,4,500,ls
1725,raw,-0.4,225,4,500,ls
1725,raw,-0.4,225,4,500,ls
1725,old,-0.4,225,4,500,ls
1725,boot,-0.4,225,4,500,ls
1725,all_boot,-0.4,225,4,500,ls
1725,null,-0.4,225,4,500,ls
1725,gn,-0.4,225,4,500,ls
1725,hybrid_gn,-0.4,225,4,500,ls
1725,none,-0.4,225,4,500,ls
1725,shrunk,-0.4,225,4,500,ls
1726,raw,-0.4,226,4,500,ls
1726,raw,-0.4,226,4,500,ls
1726,raw,-0.4,226,4,500,ls
1726,raw,-0.4,226,4,500,ls
1726,old,-0.4,226,4,500,ls
1726,boot,-0.4,226,4,500,ls
1726,all_boot,-0.4,226,4,500,ls
1726,null,-0.4,226,4,500,ls
1726,gn,-0.4,226,4,500,ls
1726,hybrid_gn,-0.4,226,4,500,ls
1726,none,-0.4,226,4,500,ls
1726,shrunk,-0.4,226,4,500,ls
1727,raw,-0.4,227,4,500,ls
1727,raw,-0.4,227,4,500,ls
1727,raw,-0.4,227,4,500,ls
1727,raw,-0.4,227,4,500,ls
1727,old,-0.4,227,4,500,ls
1727,boot,-0.4,227,4,500,ls
1727,all_boot,-0.4,227,4,500,ls
1727,null,-0.4,227,4,500,ls
1727,gn,-0.4,227,4,500,ls
1727,hybrid_gn,-0.4,227,4,500,ls
1727,none,-0.4,227,4,500,ls
1727,shrunk,-0.4,227,4,500,ls
1728,raw,-0.4,228,4,500,ls
1728,raw,-0.4,228,4,500,ls
1728,raw,-0.4,228,4,500,ls
1728,raw,-0.4,228,4,500,ls
1728,old,-0.4,228,4,500,ls
1728,boot,-0.4,228,4,500,ls
1728,all_boot,-0.4,228,4,500,ls
1728,null,-0.4,228,4,500,ls
1728,gn,-0.4,228,4,500,ls
1728,hybrid_gn,-0.4,228,4,500,ls
1728,none,-0.4,228,4,500,ls
1728,shrunk,-0.4,228,4,500,ls
1729,raw,-0.4,229,4,500,ls
1729,raw,-0.4,229,4,500,ls
1729,raw,-0.4,229,4,500,ls
1729,raw,-0.4,229,4,500,ls
1729,old,-0.4,229,4,500,ls
1729,boot,-0.4,229,4,500,ls
1729,all_boot,-0.4,229,4,500,ls
1729,null,-0.4,229,4,500,ls
1729,gn,-0.4,229,4,500,ls
1729,hybrid_gn,-0.4,229,4,500,ls
1729,none,-0.4,229,4,500,ls
1729,shrunk,-0.4,229,4,500,ls
1730,raw,-0.4,230,4,500,ls
1730,raw,-0.4,230,4,500,ls
1730,raw,-0.4,230,4,500,ls
1730,raw,-0.4,230,4,500,ls
1730,old,-0.4,230,4,500,ls
1730,boot,-0.4,230,4,500,ls
1730,all_boot,-0.4,230,4,500,ls
1730,null,-0.4,230,4,500,ls
1730,gn,-0.4,230,4,500,ls
1730,hybrid_gn,-0.4,230,4,500,ls
1730,none,-0.4,230,4,500,ls
1730,shrunk,-0.4,230,4,500,ls
1731,raw,-0.4,231,4,500,ls
1731,raw,-0.4,231,4,500,ls
1731,raw,-0.4,231,4,500,ls
1731,raw,-0.4,231,4,500,ls
1731,old,-0.4,231,4,500,ls
1731,boot,-0.4,231,4,500,ls
1731,all_boot,-0.4,231,4,500,ls
1731,null,-0.4,231,4,500,ls
1731,gn,-0.4,231,4,500,ls
1731,hybrid_gn,-0.4,231,4,500,ls
1731,none,-0.4,231,4,500,ls
1731,shrunk,-0.4,231,4,500,ls
1732,raw,-0.4,232,4,500,ls
1732,raw,-0.4,232,4,500,ls
1732,raw,-0.4,232,4,500,ls
1732,raw,-0.4,232,4,500,ls
1732,old,-0.4,232,4,500,ls
1732,boot,-0.4,232,4,500,ls
1732,all_boot,-0.4,232,4,500,ls
1732,null,-0.4,232,4,500,ls
1732,gn,-0.4,232,4,500,ls
1732,hybrid_gn,-0.4,232,4,500,ls
1732,none,-0.4,232,4,500,ls
1732,shrunk,-0.4,232,4,500,ls
1733,raw,-0.4,233,4,500,ls
1733,raw,-0.4,233,4,500,ls
1733,raw,-0.4,233,4,500,ls
1733,raw,-0.4,233,4,500,ls
1733,old,-0.4,233,4,500,ls
1733,boot,-0.4,233,4,500,ls
1733,all_boot,-0.4,233,4,500,ls
1733,null,-0.4,233,4,500,ls
1733,gn,-0.4,233,4,500,ls
1733,hybrid_gn,-0.4,233,4,500,ls
1733,none,-0.4,233,4,500,ls
1733,shrunk,-0.4,233,4,500,ls
1734,raw,-0.4,234,4,500,ls
1734,raw,-0.4,234,4,500,ls
1734,raw,-0.4,234,4,500,ls
1734,raw,-0.4,234,4,500,ls
1734,old,-0.4,234,4,500,ls
1734,boot,-0.4,234,4,500,ls
1734,all_boot,-0.4,234,4,500,ls
1734,null,-0.4,234,4,500,ls
1734,gn,-0.4,234,4,500,ls
1734,hybrid_gn,-0.4,234,4,500,ls
1734,none,-0.4,234,4,500,ls
1734,shrunk,-0.4,234,4,500,ls
1735,raw,-0.4,235,4,500,ls
1735,raw,-0.4,235,4,500,ls
1735,raw,-0.4,235,4,500,ls
1735,raw,-0.4,235,4,500,ls
1735,old,-0.4,235,4,500,ls
1735,boot,-0.4,235,4,500,ls
1735,all_boot,-0.4,235,4,500,ls
1735,null,-0.4,235,4,500,ls
1735,gn,-0.4,235,4,500,ls
1735,hybrid_gn,-0.4,235,4,500,ls
1735,none,-0.4,235,4,500,ls
1735,shrunk,-0.4,235,4,500,ls
1736,raw,-0.4,236,4,500,ls
1736,raw,-0.4,236,4,500,ls
1736,raw,-0.4,236,4,500,ls
1736,raw,-0.4,236,4,500,ls
1736,old,-0.4,236,4,500,ls
1736,boot,-0.4,236,4,500,ls
1736,all_boot,-0.4,236,4,500,ls
1736,null,-0.4,236,4,500,ls
1736,gn,-0.4,236,4,500,ls
1736,hybrid_gn,-0.4,236,4,500,ls
1736,none,-0.4,236,4,500,ls
1736,shrunk,-0.4,236,4,500,ls
1737,raw,-0.4,237,4,500,ls
1737,raw,-0.4,237,4,500,ls
1737,raw,-0.4,237,4,500,ls
1737,raw,-0.4,237,4,500,ls
1737,old,-0.4,237,4,500,ls
1737,boot,-0.4,237,4,500,ls
1737,all_boot,-0.4,237,4,500,ls
1737,null,-0.4,237,4,500,ls
1737,gn,-0.4,237,4,500,ls
1737,hybrid_gn,-0.4,237,4,500,ls
1737,none,-0.4,237,4,500,ls
1737,shrunk,-0.4,237,4,500,ls
1738,raw,-0.4,238,4,500,ls
1738,raw,-0.4,238,4,500,ls
1738,raw,-0.4,238,4,500,ls
1738,raw,-0.4,238,4,500,ls
1738,old,-0.4,238,4,500,ls
1738,boot,-0.4,238,4,500,ls
1738,all_boot,-0.4,238,4,500,ls
1738,null,-0.4,238,4,500,ls
1738,gn,-0.4,238,4,500,ls
1738,hybrid_gn,-0.4,238,4,500,ls
1738,none,-0.4,238,4,500,ls
1738,shrunk,-0.4,238,4,500,ls
1739,raw,-0.4,239,4,500,ls
1739,raw,-0.4,239,4,500,ls
1739,raw,-0.4,239,4,500,ls
1739,raw,-0.4,239,4,500,ls
1739,old,-0.4,239,4,500,ls
1739,boot,-0.4,239,4,500,ls
1739,all_boot,-0.4,239,4,500,ls
1739,null,-0.4,239,4,500,ls
1739,gn,-0.4,239,4,500,ls
1739,hybrid_gn,-0.4,239,4,500,ls
1739,none,-0.4,239,4,500,ls
1739,shrunk,-0.4,239,4,500,ls
1740,raw,-0.4,240,4,500,ls
1740,raw,-0.4,240,4,500,ls
1740,raw,-0.4,240,4,500,ls
1740,raw,-0.4,240,4,500,ls
1740,old,-0.4,240,4,500,ls
1740,boot,-0.4,240,4,500,ls
1740,all_boot,-0.4,240,4,500,ls
1740,null,-0.4,240,4,500,ls
1740,gn,-0.4,240,4,500,ls
1740,hybrid_gn,-0.4,240,4,500,ls
1740,none,-0.4,240,4,500,ls
1740,shrunk,-0.4,240,4,500,ls
1741,raw,-0.4,241,4,500,ls
1741,raw,-0.4,241,4,500,ls
1741,raw,-0.4,241,4,500,ls
1741,raw,-0.4,241,4,500,ls
1741,old,-0.4,241,4,500,ls
1741,boot,-0.4,241,4,500,ls
1741,all_boot,-0.4,241,4,500,ls
1741,null,-0.4,241,4,500,ls
1741,gn,-0.4,241,4,500,ls
1741,hybrid_gn,-0.4,241,4,500,ls
1741,none,-0.4,241,4,500,ls
1741,shrunk,-0.4,241,4,500,ls
1742,raw,-0.4,242,4,500,ls
1742,raw,-0.4,242,4,500,ls
1742,raw,-0.4,242,4,500,ls
1742,raw,-0.4,242,4,500,ls
1742,old,-0.4,242,4,500,ls
1742,boot,-0.4,242,4,500,ls
1742,all_boot,-0.4,242,4,500,ls
1742,null,-0.4,242,4,500,ls
1742,gn,-0.4,242,4,500,ls
1742,hybrid_gn,-0.4,242,4,500,ls
1742,none,-0.4,242,4,500,ls
1742,shrunk,-0.4,242,4,500,ls
1743,raw,-0.4,243,4,500,ls
1743,raw,-0.4,243,4,500,ls
1743,raw,-0.4,243,4,500,ls
1743,raw,-0.4,243,4,500,ls
1743,old,-0.4,243,4,500,ls
1743,boot,-0.4,243,4,500,ls
1743,all_boot,-0.4,243,4,500,ls
1743,null,-0.4,243,4,500,ls
1743,gn,-0.4,243,4,500,ls
1743,hybrid_gn,-0.4,243,4,500,ls
1743,none,-0.4,243,4,500,ls
1743,shrunk,-0.4,243,4,500,ls
1744,raw,-0.4,244,4,500,ls
1744,raw,-0.4,244,4,500,ls
1744,raw,-0.4,244,4,500,ls
1744,raw,-0.4,244,4,500,ls
1744,old,-0.4,244,4,500,ls
1744,boot,-0.4,244,4,500,ls
1744,all_boot,-0.4,244,4,500,ls
1744,null,-0.4,244,4,500,ls
1744,gn,-0.4,244,4,500,ls
1744,hybrid_gn,-0.4,244,4,500,ls
1744,none,-0.4,244,4,500,ls
1744,shrunk,-0.4,244,4,500,ls
1745,raw,-0.4,245,4,500,ls
1745,raw,-0.4,245,4,500,ls
1745,raw,-0.4,245,4,500,ls
1745,raw,-0.4,245,4,500,ls
1745,old,-0.4,245,4,500,ls
1745,boot,-0.4,245,4,500,ls
1745,all_boot,-0.4,245,4,500,ls
1745,null,-0.4,245,4,500,ls
1745,gn,-0.4,245,4,500,ls
1745,hybrid_gn,-0.4,245,4,500,ls
1745,none,-0.4,245,4,500,ls
1745,shrunk,-0.4,245,4,500,ls
1746,raw,-0.4,246,4,500,ls
1746,raw,-0.4,246,4,500,ls
1746,raw,-0.4,246,4,500,ls
1746,raw,-0.4,246,4,500,ls
1746,old,-0.4,246,4,500,ls
1746,boot,-0.4,246,4,500,ls
1746,all_boot,-0.4,246,4,500,ls
1746,null,-0.4,246,4,500,ls
1746,gn,-0.4,246,4,500,ls
1746,hybrid_gn,-0.4,246,4,500,ls
1746,none,-0.4,246,4,500,ls
1746,shrunk,-0.4,246,4,500,ls
1747,raw,-0.4,247,4,500,ls
1747,raw,-0.4,247,4,500,ls
1747,raw,-0.4,247,4,500,ls
1747,raw,-0.4,247,4,500,ls
1747,old,-0.4,247,4,500,ls
1747,boot,-0.4,247,4,500,ls
1747,all_boot,-0.4,247,4,500,ls
1747,null,-0.4,247,4,500,ls
1747,gn,-0.4,247,4,500,ls
1747,hybrid_gn,-0.4,247,4,500,ls
1747,none,-0.4,247,4,500,ls
1747,shrunk,-0.4,247,4,500,ls
1748,raw,-0.4,248,4,500,ls
1748,raw,-0.4,248,4,500,ls
1748,raw,-0.4,248,4,500,ls
1748,raw,-0.4,248,4,500,ls
1748,old,-0.4,248,4,500,ls
1748,boot,-0.4,248,4,500,ls
1748,all_boot,-0.4,248,4,500,ls
1748,null,-0.4,248,4,500,ls
1748,gn,-0.4,248,4,500,ls
1748,hybrid_gn,-0.4,248,4,500,ls
1748,none,-0.4,248,4,500,ls
1748,shrunk,-0.4,248,4,500,ls
1749,raw,-0.4,249,4,500,ls
1749,raw,-0.4,249,4,500,ls
1749,raw,-0.4,249,4,500,ls
1749,raw,-0.4,249,4,500,ls
1749,old,-0.4,249,4,500,ls
1749,boot,-0.4,249,4,500,ls
1749,all_boot,-0.4,249,4,500,ls
1749,null,-0.4,249,4,500,ls
1749,gn,-0.4,249,4,500,ls
1749,hybrid_gn,-0.4,249,4,500,ls
1749,none,-0.4,249,4,500,ls
1749,shrunk,-0.4,249,4,500,ls
1750,raw,-0.4,250,4,500,ls
1750,raw,-0.4,250,4,500,ls
1750,raw,-0.4,250,4,500,ls
1750,raw,-0.4,250,4,500,ls
1750,old,-0.4,250,4,500,ls
1750,boot,-0.4,250,4,500,ls
1750,all_boot,-0.4,250,4,500,ls
1750,null,-0.4,250,4,500,ls
1750,gn,-0.4,250,4,500,ls
1750,hybrid_gn,-0.4,250,4,500,ls
1750,none,-0.4,250,4,500,ls
1750,shrunk,-0.4,250,4,500,ls
1751,raw,-0.4,251,4,500,ls
1751,raw,-0.4,251,4,500,ls
1751,raw,-0.4,251,4,500,ls
1751,raw,-0.4,251,4,500,ls
1751,old,-0.4,251,4,500,ls
1751,boot,-0.4,251,4,500,ls
1751,all_boot,-0.4,251,4,500,ls
1751,null,-0.4,251,4,500,ls
1751,gn,-0.4,251,4,500,ls
1751,hybrid_gn,-0.4,251,4,500,ls
1751,none,-0.4,251,4,500,ls
1751,shrunk,-0.4,251,4,500,ls
1752,raw,-0.4,252,4,500,ls
1752,raw,-0.4,252,4,500,ls
1752,raw,-0.4,252,4,500,ls
1752,raw,-0.4,252,4,500,ls
1752,old,-0.4,252,4,500,ls
1752,boot,-0.4,252,4,500,ls
1752,all_boot,-0.4,252,4,500,ls
1752,null,-0.4,252,4,500,ls
1752,gn,-0.4,252,4,500,ls
1752,hybrid_gn,-0.4,252,4,500,ls
1752,none,-0.4,252,4,500,ls
1752,shrunk,-0.4,252,4,500,ls
1753,raw,-0.4,253,4,500,ls
1753,raw,-0.4,253,4,500,ls
1753,raw,-0.4,253,4,500,ls
1753,raw,-0.4,253,4,500,ls
1753,old,-0.4,253,4,500,ls
1753,boot,-0.4,253,4,500,ls
1753,all_boot,-0.4,253,4,500,ls
1753,null,-0.4,253,4,500,ls
1753,gn,-0.4,253,4,500,ls
1753,hybrid_gn,-0.4,253,4,500,ls
1753,none,-0.4,253,4,500,ls
1753,shrunk,-0.4,253,4,500,ls
1754,raw,-0.4,254,4,500,ls
1754,raw,-0.4,254,4,500,ls
1754,raw,-0.4,254,4,500,ls
1754,raw,-0.4,254,4,500,ls
1754,old,-0.4,254,4,500,ls
1754,boot,-0.4,254,4,500,ls
1754,all_boot,-0.4,254,4,500,ls
1754,null,-0.4,254,4,500,ls
1754,gn,-0.4,254,4,500,ls
1754,hybrid_gn,-0.4,254,4,500,ls
1754,none,-0.4,254,4,500,ls
1754,shrunk,-0.4,254,4,500,ls
1755,raw,-0.4,255,4,500,ls
1755,raw,-0.4,255,4,500,ls
1755,raw,-0.4,255,4,500,ls
1755,raw,-0.4,255,4,500,ls
1755,old,-0.4,255,4,500,ls
1755,boot,-0.4,255,4,500,ls
1755,all_boot,-0.4,255,4,500,ls
1755,null,-0.4,255,4,500,ls
1755,gn,-0.4,255,4,500,ls
1755,hybrid_gn,-0.4,255,4,500,ls
1755,none,-0.4,255,4,500,ls
1755,shrunk,-0.4,255,4,500,ls
1756,raw,-0.4,256,4,500,ls
1756,raw,-0.4,256,4,500,ls
1756,raw,-0.4,256,4,500,ls
1756,raw,-0.4,256,4,500,ls
1756,old,-0.4,256,4,500,ls
1756,boot,-0.4,256,4,500,ls
1756,all_boot,-0.4,256,4,500,ls
1756,null,-0.4,256,4,500,ls
1756,gn,-0.4,256,4,500,ls
1756,hybrid_gn,-0.4,256,4,500,ls
1756,none,-0.4,256,4,500,ls
1756,shrunk,-0.4,256,4,500,ls
1757,raw,-0.4,257,4,500,ls
1757,raw,-0.4,257,4,500,ls
1757,raw,-0.4,257,4,500,ls
1757,raw,-0.4,257,4,500,ls
1757,old,-0.4,257,4,500,ls
1757,boot,-0.4,257,4,500,ls
1757,all_boot,-0.4,257,4,500,ls
1757,null,-0.4,257,4,500,ls
1757,gn,-0.4,257,4,500,ls
1757,hybrid_gn,-0.4,257,4,500,ls
1757,none,-0.4,257,4,500,ls
1757,shrunk,-0.4,257,4,500,ls
1758,raw,-0.4,258,4,500,ls
1758,raw,-0.4,258,4,500,ls
1758,raw,-0.4,258,4,500,ls
1758,raw,-0.4,258,4,500,ls
1758,old,-0.4,258,4,500,ls
1758,boot,-0.4,258,4,500,ls
1758,all_boot,-0.4,258,4,500,ls
1758,null,-0.4,258,4,500,ls
1758,gn,-0.4,258,4,500,ls
1758,hybrid_gn,-0.4,258,4,500,ls
1758,none,-0.4,258,4,500,ls
1758,shrunk,-0.4,258,4,500,ls
1759,raw,-0.4,259,4,500,ls
1759,raw,-0.4,259,4,500,ls
1759,raw,-0.4,259,4,500,ls
1759,raw,-0.4,259,4,500,ls
1759,old,-0.4,259,4,500,ls
1759,boot,-0.4,259,4,500,ls
1759,all_boot,-0.4,259,4,500,ls
1759,null,-0.4,259,4,500,ls
1759,gn,-0.4,259,4,500,ls
1759,hybrid_gn,-0.4,259,4,500,ls
1759,none,-0.4,259,4,500,ls
1759,shrunk,-0.4,259,4,500,ls
1760,raw,-0.4,260,4,500,ls
1760,raw,-0.4,260,4,500,ls
1760,raw,-0.4,260,4,500,ls
1760,raw,-0.4,260,4,500,ls
1760,old,-0.4,260,4,500,ls
1760,boot,-0.4,260,4,500,ls
1760,all_boot,-0.4,260,4,500,ls
1760,null,-0.4,260,4,500,ls
1760,gn,-0.4,260,4,500,ls
1760,hybrid_gn,-0.4,260,4,500,ls
1760,none,-0.4,260,4,500,ls
1760,shrunk,-0.4,260,4,500,ls
1761,raw,-0.4,261,4,500,ls
1761,raw,-0.4,261,4,500,ls
1761,raw,-0.4,261,4,500,ls
1761,raw,-0.4,261,4,500,ls
1761,old,-0.4,261,4,500,ls
1761,boot,-0.4,261,4,500,ls
1761,all_boot,-0.4,261,4,500,ls
1761,null,-0.4,261,4,500,ls
1761,gn,-0.4,261,4,500,ls
1761,hybrid_gn,-0.4,261,4,500,ls
1761,none,-0.4,261,4,500,ls
1761,shrunk,-0.4,261,4,500,ls
1762,raw,-0.4,262,4,500,ls
1762,raw,-0.4,262,4,500,ls
1762,raw,-0.4,262,4,500,ls
1762,raw,-0.4,262,4,500,ls
1762,old,-0.4,262,4,500,ls
1762,boot,-0.4,262,4,500,ls
1762,all_boot,-0.4,262,4,500,ls
1762,null,-0.4,262,4,500,ls
1762,gn,-0.4,262,4,500,ls
1762,hybrid_gn,-0.4,262,4,500,ls
1762,none,-0.4,262,4,500,ls
1762,shrunk,-0.4,262,4,500,ls
1763,raw,-0.4,263,4,500,ls
1763,raw,-0.4,263,4,500,ls
1763,raw,-0.4,263,4,500,ls
1763,raw,-0.4,263,4,500,ls
1763,old,-0.4,263,4,500,ls
1763,boot,-0.4,263,4,500,ls
1763,all_boot,-0.4,263,4,500,ls
1763,null,-0.4,263,4,500,ls
1763,gn,-0.4,263,4,500,ls
1763,hybrid_gn,-0.4,263,4,500,ls
1763,none,-0.4,263,4,500,ls
1763,shrunk,-0.4,263,4,500,ls
1764,raw,-0.4,264,4,500,ls
1764,raw,-0.4,264,4,500,ls
1764,raw,-0.4,264,4,500,ls
1764,raw,-0.4,264,4,500,ls
1764,old,-0.4,264,4,500,ls
1764,boot,-0.4,264,4,500,ls
1764,all_boot,-0.4,264,4,500,ls
1764,null,-0.4,264,4,500,ls
1764,gn,-0.4,264,4,500,ls
1764,hybrid_gn,-0.4,264,4,500,ls
1764,none,-0.4,264,4,500,ls
1764,shrunk,-0.4,264,4,500,ls
1765,raw,-0.4,265,4,500,ls
1765,raw,-0.4,265,4,500,ls
1765,raw,-0.4,265,4,500,ls
1765,raw,-0.4,265,4,500,ls
1765,old,-0.4,265,4,500,ls
1765,boot,-0.4,265,4,500,ls
1765,all_boot,-0.4,265,4,500,ls
1765,null,-0.4,265,4,500,ls
1765,gn,-0.4,265,4,500,ls
1765,hybrid_gn,-0.4,265,4,500,ls
1765,none,-0.4,265,4,500,ls
1765,shrunk,-0.4,265,4,500,ls
1766,raw,-0.4,266,4,500,ls
1766,raw,-0.4,266,4,500,ls
1766,raw,-0.4,266,4,500,ls
1766,raw,-0.4,266,4,500,ls
1766,old,-0.4,266,4,500,ls
1766,boot,-0.4,266,4,500,ls
